duration,src_bytes,dst_bytes,count,srv_count,protocol,flag,attack
2.0489,265,4712,34,2,0,1,0
0.2101,1013,608,136,22,2,2,1
0.0612,2346,120,80,67,1,2,1
0.5488,2055,1652,66,5,1,1,0
0.0291,612,4,154,66,0,1,1
0.812,12119,774,16,29,0,0,0
0.7366,765,1969,140,42,1,2,1
0.0148,1891,103,162,62,0,1,1
0.4287,660,127,65,14,0,3,0
0.2719,32,1439,10,27,0,2,0
0.9458,875,1597,15,10,0,0,0
0.2057,162,860,69,16,1,0,0
0.0758,1456,71,250,32,2,1,1
1.3228,82,60516,68,3,0,2,0
0.2694,2348,4,220,54,1,0,1
0.2226,1212,6,237,15,2,1,1
0.0655,853,689,58,7,0,2,0
0.2368,564,35,39,30,0,0,0
0.1977,122,710,16,27,2,0,0
0.4841,3941,24949,38,26,1,0,0
0.3248,6076,854,18,10,1,0,1
0.0043,9367,1902,86,10,0,3,1
0.1553,4472,617,78,17,2,2,0
2.0076,581,728,43,24,1,0,0
0.096,195,5,95,61,0,1,1
0.664,51,1272,61,11,0,0,0
0.0758,6734,38,269,59,1,2,1
0.6007,866,691,19,1,2,0,0
0.0789,14289,25,147,27,1,0,1
0.4176,757,2063,25,18,1,0,0
0.6847,9111,8250,9,20,1,0,0
0.6116,5682,22,262,53,1,1,1
0.5512,96,1968,24,4,2,2,0
0.2624,28,3866,46,17,0,0,0
0.4289,2136,1016,59,32,0,3,0
0.0669,120,31873,28,9,0,0,0
0.3173,25,92,153,40,1,2,1
0.163,648,931,1,7,0,2,0
0.7397,286,4,118,31,1,1,1
0.2362,466,698,9,28,0,0,0
0.0356,19628,326,68,50,1,2,1
1.3137,42,59,69,15,1,1,0
0.0875,1985,47,28,12,0,0,0
0.7601,19,31,34,18,1,0,0
0.0295,59,53,53,9,1,0,0
0.4236,220,123,46,63,1,2,1
2.7789,163,2355,78,21,0,0,0
0.2526,431,147,58,21,1,0,0
0.8583,61,187,13,23,1,0,0
0.2442,396,4415,62,23,0,0,0
0.0523,1,46,25,28,0,0,0
0.1802,402,18,55,23,0,0,0
0.4709,14,371,7,28,0,0,0
0.3211,1596,1116,28,23,0,3,0
0.1817,3583,263,99,13,0,0,1
0.0754,362,892,39,26,0,0,0
0.0579,15780,2031,14,31,0,0,0
0.1019,1563,26,128,57,2,0,1
0.1242,138,994,32,32,0,0,0
0.6269,5853,34814,68,33,1,0,0
0.5971,1661,28,162,15,0,1,1
0.0894,437,166,59,28,1,2,0
0.6932,48,115,73,22,1,0,0
1.0655,1139,154186,59,6,2,3,0
0.6754,50,4,53,17,0,3,0
0.1365,368,2139,45,3,0,0,0
0.0491,1264,167,18,25,0,2,1
0.151,2698,14,137,9,1,3,1
0.0002,1037,64,190,51,2,1,1
0.3419,1026,8280,64,1,1,2,0
0.3721,252,346,100,62,1,0,1
0.3163,122,1148,44,7,1,0,1
0.0176,73,3217,60,15,0,2,0
0.0992,6610,56,15,6,2,0,0
0.2664,10,2132,3,1,0,1,0
0.5418,5828,285,161,27,1,1,1
0.2887,320,87,245,6,1,1,1
0.0008,10047,60,75,8,0,1,1
0.1482,784,1162,179,64,1,1,1
0.4734,602,9,161,66,1,1,1
2.0742,10607,24231,14,10,2,2,0
1.1085,563,2229,31,8,0,0,0
0.2743,104,68,36,3,0,0,0
0.1241,6464,3,129,22,0,0,1
0.2363,217,5,53,63,0,2,1
0.0065,74,46,59,32,0,0,0
0.9253,16,5290,73,17,1,3,0
1.9363,17,1727,32,1,0,0,0
0.2636,8715,1,98,37,0,0,1
0.2215,59331,1409,188,24,0,2,1
0.7746,125,1281,22,11,2,0,1
0.3807,2960,988,5,6,1,1,0
0.906,4,41849,15,19,0,0,0
0.1393,1365,1529,62,23,0,0,0
0.4235,582,44,6,14,2,0,0
0.5445,14,11,28,9,0,0,0
1.1954,245,18,47,2,1,0,0
0.2897,36661,69,234,18,1,0,1
0.4121,80,408,11,25,1,0,0
1.4089,19,3,194,65,0,3,1
1.0789,3096,65,57,3,1,0,0
0.4692,6840,352,229,12,0,0,1
0.7262,77,221,77,3,1,0,0
0.09,280,1098,59,31,0,0,1
0.1281,20133,1978,49,58,1,3,1
1.1273,10,17894,41,22,0,1,0
0.1158,44044,240,10,8,0,0,0
0.5109,1965,234,47,31,0,2,0
0.2596,243,3778,49,26,1,0,0
3.6937,65,447,37,7,0,0,0
0.8625,1059,529,13,8,0,0,0
0.3017,409,155,189,62,2,2,1
0.2149,703,31393,36,21,0,0,0
0.3195,205,45,209,14,2,3,1
0.1296,57,2060,1,26,0,0,0
0.0832,3665,123,67,11,2,0,0
0.1693,45159,25,110,56,1,0,1
0.2783,2172,11848,67,23,2,0,0
0.1404,258,376,26,24,1,0,1
0.0815,14,44,274,46,1,0,1
0.0608,11501,92,143,43,1,1,1
0.0088,102,76,29,25,1,0,0
0.4789,10054,65520,171,44,0,1,1
0.0708,34,6493,77,15,0,0,0
0.3347,968,574,46,20,1,3,0
0.1286,30957,2383,40,14,0,0,0
0.2033,23439,6128,33,25,1,0,0
0.1311,22,173,1,30,2,0,0
0.9593,51145,49771,13,28,0,3,1
0.1964,757,10,74,33,1,1,0
2.1689,13,55,69,26,0,1,0
0.6211,29794,32,8,19,1,0,0
0.0647,166629,31,271,23,0,2,1
0.1817,226,49,67,31,0,2,0
0.334,13,200,16,23,0,3,0
2.4709,1798,1159,63,20,0,0,0
0.1925,18343,4692,67,6,2,0,0
0.289,169,11,23,19,0,3,0
0.2322,1052,2,262,36,1,2,1
0.6921,1413,3,24,28,0,1,0
0.306,46,447,33,8,0,3,0
0.2215,247,116,194,67,2,3,1
0.39,384,502,54,1,1,0,0
1.2741,35,16106,49,14,0,3,0
0.2811,115,0,172,66,0,1,1
0.7181,73,7898,68,13,0,0,0
0.3145,79,871,61,34,1,0,1
0.1472,70,3,149,29,2,2,1
0.1391,807,4142,30,18,1,0,0
0.1488,444,463,48,26,1,0,0
0.1578,741,815,3,32,0,2,0
0.044,117,442,25,8,2,0,0
0.3423,51,29,26,28,0,3,1
0.1242,627,739,93,41,0,0,1
0.4328,162,984,48,15,0,1,0
1.6769,266,149529,63,31,0,2,0
0.0503,155,31443,31,26,1,0,1
0.6578,1345,148,98,53,2,1,1
0.0419,1,16024,2,11,0,0,0
0.1997,33,8,48,13,1,0,0
0.0163,111,21,177,57,1,0,1
0.3109,9316,58,1,31,0,0,0
0.0435,168,3801,50,20,0,0,0
1.031,90,54,8,16,0,0,0
0.1824,2229,192,21,27,1,0,0
0.0956,11414,4267,25,31,0,0,0
0.0091,24,474,27,7,0,0,0
0.2821,316,298,237,49,2,0,1
0.4979,6,10371,30,30,1,0,0
1.0242,31093,570,56,4,2,0,0
1.075,2227,8686,17,10,1,0,0
1.1658,4394,12463,4,6,0,2,0
0.644,1335,45,72,28,0,0,1
0.5626,5428,180,168,69,0,2,1
0.4045,586,1571,20,5,0,0,0
0.1405,604,830,50,24,1,0,0
0.0048,280,786,14,11,0,3,0
0.3136,414,110,15,26,0,2,0
0.0199,101,54,11,5,0,0,0
0.0429,167,13,123,34,1,3,1
0.3865,3692,9371,72,14,0,0,0
1.252,7729,34,70,27,1,0,0
0.5795,254,1307,36,28,0,0,0
0.0717,440,155,141,60,2,0,1
0.1229,355,852,46,28,0,0,0
0.0398,12,78,17,17,0,0,0
0.2019,1430,1009,21,23,1,0,0
1.1613,6,990,44,5,1,3,0
0.7218,1284,1029,79,28,1,2,0
0.2674,544,3819,1,20,0,0,0
0.0146,1057,12,180,32,1,1,1
0.0879,1880,72,1,8,1,3,0
2.1143,1347,1719,9,33,0,0,0
1.5227,1381,46,24,30,0,0,0
0.2275,237,396,11,14,1,0,0
1.0049,5424,509,77,5,0,0,0
0.0136,555,367,32,28,1,0,0
0.3665,1500,38,61,17,1,0,0
0.2067,1096,281,33,10,0,3,0
0.9205,7,3769,55,13,0,2,0
0.2951,49551,925,9,16,1,2,0
0.1105,7238,48,65,63,1,2,1
0.0811,264,5170,43,2,0,0,0
0.0826,787,69,62,1,1,1,0
0.2957,128,1215,140,58,1,0,1
0.1413,7044,34,230,35,1,3,1
1.8803,126,784,27,16,2,0,0
0.2945,15,4200,34,12,2,2,1
0.4468,21712,987,201,39,1,2,1
0.5946,142,24,32,31,1,3,0
0.2842,10472,1429,19,28,0,0,0
0.6143,197,2855,22,22,2,1,0
0.472,1335,32,50,29,0,0,0
0.1472,965,535,32,64,1,0,1
0.0417,42619,207807,22,19,1,2,0
0.346,1236,56,3,23,0,3,0
0.0238,0,1,70,10,2,0,0
0.0166,1718,82,49,17,0,0,0
0.9591,4,4371,30,33,1,1,0
0.2055,5,730,45,27,2,0,0
0.3452,78860,236,193,65,1,0,1
0.4357,4508,1307,19,6,0,0,0
0.2643,93,2606,71,3,1,2,0
0.3135,6,39564,75,25,2,2,0
0.1658,20,1380,5,27,0,0,1
0.0924,419,586,43,20,2,1,0
0.3792,1039,146,277,21,0,2,1
0.2376,24,57918,9,2,0,0,0
0.1143,289,173,80,6,1,2,1
0.1978,161,97,39,32,1,1,0
0.7144,10421,7,63,30,0,0,0
0.8503,26,6,26,3,0,3,0
1.3387,21078,837,45,33,0,0,0
2.0189,49,34,20,26,0,0,0
0.4698,367,39041,21,18,1,0,0
0.365,43,85,17,17,0,1,0
0.4077,102,1291,47,5,0,0,0
0.1874,12396,707,24,17,0,0,0
0.0692,209,22,58,9,1,2,1
0.0114,1230541,866,133,69,1,2,1
0.6755,1726,34457,37,13,0,2,0
0.0186,16752,37,5,4,1,0,0
0.7718,32,411,65,10,0,2,0
0.3948,9569,67,115,42,0,1,1
0.726,92,3484,27,33,0,2,0
0.4216,123,156,53,15,0,0,0
1.5739,326,2353,22,20,1,2,0
0.2952,723,83,129,44,1,1,1
0.144,2084,220,28,2,2,0,0
0.0778,636,38,285,26,0,1,1
0.3345,2439,6,35,65,1,1,1
0.1782,390,3447,178,36,0,0,1
0.0341,294,19,73,42,1,0,1
0.4374,48,3,284,19,0,0,1
0.275,15016,4828,285,8,1,1,1
0.1004,493,130,23,27,0,0,0
0.5839,223,638,72,25,1,0,0
0.3025,128,30,46,31,0,0,1
0.0615,146,332,51,18,1,0,0
0.0737,1216,274,254,34,0,1,1
0.1509,1321,3086,74,12,0,0,0
0.9818,239,13,242,65,1,2,1
0.1994,2620,2808,28,10,1,0,0
1.0484,153,979,247,59,2,1,1
0.0942,832,511,143,38,0,2,1
0.0567,936,7,78,19,2,0,0
0.1707,74,3,36,25,0,1,0
0.1807,44,580,52,32,0,1,0
0.2574,81059,2614,101,9,1,2,1
0.1979,471,189262,42,5,0,2,0
0.0288,148,1523,63,29,0,3,0
0.4145,630,116,26,5,1,3,0
0.1701,1622,30,61,66,0,2,1
0.0259,16247,976,60,23,1,1,1
0.0054,206,136,275,46,0,1,1
0.3509,53,153,266,41,0,0,1
0.2765,2,103,58,23,0,2,0
0.2678,10277,3005,36,31,1,0,0
0.251,5004,1153,54,7,0,0,0
0.056,13,52,77,15,1,0,0
0.406,9675,25,64,23,1,1,0
0.6954,152,1220,5,1,0,2,0
0.6593,349,16,60,15,2,1,0
0.1045,848,24479,233,16,2,2,1
0.3132,56,252,100,63,1,1,1
0.3523,2414,12948,30,31,1,3,0
0.4121,80,466,12,23,0,0,0
0.0335,290,543,26,5,1,2,0
0.0833,267,6041,56,23,0,1,0
0.4972,27,2489,33,32,0,1,0
0.1349,2957,5,280,32,1,1,1
0.0106,555,46835,32,30,0,3,0
0.4419,186,1240,27,18,0,0,0
0.0567,226,34,35,16,2,0,0
0.825,13175,1117,57,33,0,1,0
0.7804,248,1302,3,31,0,2,0
0.0197,5324,133,145,51,0,0,1
0.3451,692,865,20,27,0,0,0
0.3675,10691,359,13,9,1,0,0
0.938,7116,7181,55,10,0,3,0
0.3095,19285,3372,63,26,0,2,0
0.036,248,13,25,8,1,3,0
0.1501,9843,104,55,12,1,0,0
0.4771,833,5961,13,9,1,0,0
0.4457,1019,57,72,27,0,0,0
0.1087,1670,94,161,45,1,2,1
0.3372,46,12580,29,32,0,0,0
0.0436,672,424,18,1,1,3,0
0.5871,147,308,59,20,1,0,0
0.0481,177,119,59,10,1,0,0
0.5339,3714,530,50,12,1,2,0
0.1471,550,5,71,1,1,0,0
0.573,101352,238,175,47,0,0,1
0.2186,26553,79,243,56,2,1,1
0.0384,196,145,63,33,0,0,0
1.0042,13008,65,69,15,0,1,0
0.6543,355,8,220,34,0,1,1
0.853,146,298,35,8,2,0,0
0.7103,357,459,48,22,1,2,0
0.0708,4178,147,30,28,0,0,0
0.1573,5239,5,50,9,1,1,1
0.2044,515,80,132,15,0,1,1
0.4405,5942,403,242,26,2,1,1
0.1398,589,1476,181,7,1,0,1
0.1021,400,11545,58,10,1,1,1
0.4184,46,230,64,30,0,2,0
0.4684,206679,3,106,31,0,0,1
1.2884,43,2039,52,3,2,0,0
0.1159,21,114,44,6,0,0,0
0.5847,6,57,69,17,2,0,0
0.0287,18104,87,180,61,0,0,1
0.0274,36861,102,121,45,1,1,1
0.7694,811,228,51,4,1,0,0
0.2148,103483,6735,165,61,0,3,1
0.637,159,1683,64,31,0,0,0
0.0181,1794,12796,77,10,0,0,0
0.7091,3699,1205,63,16,1,0,0
0.0784,8380,8,116,58,0,1,1
0.0769,1742742,737,45,40,1,3,1
0.1598,388,191,177,23,1,2,1
0.2224,762,1289,122,51,0,2,1
2.6794,182,9555,74,18,1,0,1
0.7888,3089,1731,10,19,2,0,1
0.3021,712,43,87,54,0,1,1
0.2146,42,9091,22,9,2,0,0
0.3255,417,556,192,38,1,2,1
0.5953,146,5738,48,28,1,1,0
0.027,46923,1604,20,18,1,1,0
0.8577,5674,133,64,31,1,0,0
0.3179,106,58,272,47,1,1,1
0.3607,429,2967,44,34,1,0,0
0.2052,6181,1677,3,8,0,1,0
0.5216,180,12492,56,25,1,0,0
0.3871,2733,1,184,26,1,3,1
0.2828,66,2207,77,21,0,0,0
0.524,733,366,69,25,0,3,0
0.1289,32408,49,135,41,1,3,1
0.0493,72,398,16,6,0,2,0
0.7174,11,148,59,30,0,3,1
0.0415,2974,128,263,15,1,1,1
0.0336,13404,204,190,14,0,2,1
0.0148,14694,790,289,14,1,1,1
0.3062,12938,8178,31,46,0,1,1
0.0265,1006,18,43,27,0,1,0
0.1194,55,4198,5,32,2,0,0
0.294,1282,16,204,19,1,1,1
0.2518,179,782,46,24,0,0,0
0.4443,2758,189,34,28,1,0,0
0.1159,14,1723,3,17,0,0,0
0.2397,626,140,68,10,1,1,0
0.5012,364,1275,14,29,0,0,0
0.7113,2084,577,160,48,2,0,1
0.3422,3,46,34,9,0,0,0
0.1847,37,222,36,26,0,0,0
0.6232,1699,70,53,3,1,1,0
0.3554,2447,6575,22,6,0,0,0
0.8674,70,2769,22,34,0,2,0
0.1007,124,544,29,10,0,3,0
1.5255,1614,4611,36,34,2,0,0
0.0249,3162,15,10,31,0,1,0
0.3538,94,2119,149,54,0,2,1
0.7389,304,54,174,56,0,0,1
0.0858,21,4186,59,16,0,1,0
1.181,436,1995,28,18,0,0,1
0.5134,7240,3,136,41,1,0,1
0.1558,20348,455,196,8,2,1,1
0.1989,714,349,12,22,0,3,0
0.1308,945401,35,106,42,0,0,1
0.0756,23,1002,29,11,1,0,0
0.8347,61,1309,63,27,1,0,0
0.1096,404,597,48,58,1,0,1
0.1409,441,77,289,46,1,2,1
0.3048,1,49,67,8,1,0,0
0.2162,221,44,96,25,0,1,1
0.4459,180,149,12,31,1,0,0
2.4186,17809,13924,63,21,1,0,0
0.0635,357,311,28,15,2,2,0
1.0789,17,192,19,9,0,0,0
0.9118,1109,33051,35,18,0,0,0
0.4687,37,186,31,9,0,0,0
0.0491,504391,18,119,24,0,2,1
0.0096,28,232,222,33,0,1,1
0.4191,1082,3605,28,27,0,0,0
0.139,15166,3566,4,23,1,1,1
0.1419,4103,156,218,22,0,2,1
0.2005,481,849,71,24,1,2,0
0.3459,731,6340,35,17,0,0,0
0.0622,812,18,87,34,1,1,1
0.1957,526,666,21,2,0,2,0
0.0256,1239,112,42,58,0,1,1
0.7171,6023,563770,24,18,0,0,0
0.6994,486,10,145,61,0,2,1
1.014,502,88,11,29,0,0,0
0.5219,6,127,32,15,2,2,0
0.7937,190764,2836,169,67,0,0,1
0.1369,5577,7993,135,14,0,2,1
0.2236,447,1477,79,17,1,0,0
0.0155,116,38,2,7,0,0,0
0.2849,1780,3813,9,5,1,0,0
0.3994,2269,11859,30,21,0,0,0
0.0884,161,29,79,4,1,0,0
0.8647,1169,2126,51,5,0,0,0
0.0968,140,82,224,66,0,2,1
0.764,6042,30,59,1,1,0,0
0.3611,476,5447,60,18,0,0,1
0.2779,230,2377,27,28,0,0,0
0.6068,44,5162,64,1,1,2,0
0.0076,158,53,182,18,1,0,1
0.0327,641,4,242,48,0,3,1
0.1899,21,68,171,35,1,2,1
0.6853,705,637,15,15,0,0,0
0.7172,4105,192,33,22,1,2,0
0.1473,245,8,151,32,1,3,1
0.2236,622,10940,14,25,2,0,0
0.4998,979,1750,58,10,0,0,0
0.0148,612,36,31,2,1,0,0
0.0716,2486214,391,149,37,0,0,1
0.2309,3373,349,75,33,0,1,0
0.5221,42,999,71,3,1,0,0
0.4888,2166,12251,8,26,0,0,0
0.2491,522,311,41,17,1,0,0
0.1966,2748,29,232,6,1,1,1
0.2103,1,13621,66,22,0,0,0
0.0558,3153,12,44,1,2,0,0
0.3212,2303,53,70,20,0,1,1
0.2703,5600,3,218,13,0,2,1
0.6056,2089,290,276,68,1,1,1
0.2376,109,186,63,34,1,0,1
0.0805,3906,845,264,63,0,2,1
0.6541,377,239,73,13,0,0,0
0.2242,305,159,50,14,2,0,0
0.1342,9235,17,37,35,0,1,1
0.0179,794,248,49,26,1,0,0
0.3607,955,23487,53,8,0,0,0
0.0502,3341,1047,42,4,1,0,0
0.1074,431,1,199,16,0,0,1
0.0741,29572,534,250,30,1,2,1
0.1687,607,50,43,6,1,1,1
0.617,1168,464,60,21,1,0,0
0.3949,21,13034,66,14,0,0,0
0.0501,4,1653,52,15,1,0,0
0.5854,1213,66,227,24,0,1,1
0.0079,10232,78,100,60,0,2,1
0.5606,35,148,8,9,0,0,0
0.5811,2493,8,15,1,0,3,0
0.4881,1980,580,43,6,0,1,0
1.1098,5252,198,28,4,0,0,0
0.0297,212,29,19,31,0,1,0
0.1986,67,65707,40,1,2,0,0
0.0377,6,27,164,8,0,1,1
1.1199,37,1861,256,43,0,1,1
0.2338,4300,19,75,27,2,2,1
0.5214,0,143,17,9,0,1,0
0.7794,4075,2009,19,22,0,0,0
0.7877,4233,6,224,20,0,1,1
0.0928,16040,2,37,27,1,0,1
0.048,90503,291,234,49,0,0,1
0.2459,846,2414,299,25,1,1,1
1.6362,1041,163,58,33,0,1,0
0.3946,3351,1250,76,25,0,0,0
0.4838,346,89,48,28,0,0,1
0.3527,2910,1052,62,12,0,0,0
0.3073,1,204,76,12,0,2,0
0.187,12693,4915,63,11,0,1,1
0.0829,16165,17561,3,20,2,0,0
0.4228,16529,2,65,25,0,3,1
0.0079,39241,445,279,32,1,0,1
1.7466,174,474,34,23,0,0,0
0.2158,5965,492,79,9,0,0,0
0.2174,14,294,11,20,0,0,0
0.055,194,8039,26,5,1,0,0
0.1205,148,765,4,4,1,0,0
0.5472,9,1851,50,2,1,1,0
0.1006,1812419,31,222,31,0,1,1
0.1907,8157,2514,19,9,1,0,0
0.5746,238,10,24,33,1,2,0
0.315,32339,11,67,33,0,0,0
0.1685,3586,384,157,16,0,1,1
0.7487,34564,11,107,28,1,0,1
0.0881,132,103,97,64,0,2,1
0.0673,4,165,230,68,0,2,1
0.068,6842,2181,38,29,0,3,0
0.3349,159,967,60,23,1,0,0
0.0728,55452,40,83,64,0,1,1
0.4116,26311,754,158,12,1,1,1
0.3296,2143,781,122,33,1,2,1
0.0298,78,3211,6,22,0,1,0
0.2232,996,191,63,24,2,0,0
0.6063,702,1790,21,9,2,0,0
0.0123,100932,2860,210,12,1,2,1
0.6342,541628,48,283,21,0,1,1
1.1897,413,33001,45,2,0,0,0
0.1947,395,258,33,26,0,0,0
0.5912,417191,17,219,55,2,2,1
0.3832,12,70,37,13,1,0,0
0.0893,5196,3703,24,27,0,1,0
1.5964,194,1815,62,22,0,0,0
0.134,1120,977,71,24,1,0,0
0.6969,124,558,25,15,0,1,0
0.5575,34,632,37,20,0,1,0
0.1437,562,4519,26,12,0,1,0
0.1972,117,95,47,7,1,1,1
0.3208,163,801,16,28,0,0,0
0.2137,9332,512,246,12,1,1,1
0.5506,105,40018,32,18,0,0,0
2.1365,78,3180,23,2,2,0,0
0.4908,1133,9,276,12,0,1,1
0.3936,105,115,63,12,1,0,0
0.2469,1590,125,23,31,1,1,0
0.0749,205,389,43,17,0,3,0
0.1612,128,963,29,8,0,0,0
1.6022,93,14377,44,21,0,1,0
0.0059,754,41,100,68,1,1,1
1.0433,8,2012,111,49,1,3,1
0.2941,1429,48,73,11,2,2,0
0.604,279,52,62,15,1,2,0
1.1011,6090,290,29,14,0,0,0
0.2663,31,25,71,1,0,0,0
0.5189,590,28,265,24,0,0,1
0.1474,5416,1816,74,19,0,0,0
1.2827,4292,426,21,32,0,0,0
0.6022,10595,104,29,32,0,1,0
0.3765,64,296,70,10,2,0,0
0.0009,576,15514,27,15,0,2,1
0.4433,713,542,38,23,0,3,0
0.7607,1291,2133,35,12,1,2,0
0.5437,20,22,92,35,0,2,1
0.5053,15,4148,21,5,0,0,0
0.0129,12119,401,70,9,1,2,1
0.0149,966,24,73,38,0,0,1
0.5728,31,239,39,20,0,0,0
0.09,367,1675,4,21,1,0,0
0.5448,11567,307,55,27,0,1,1
0.4919,13540,4,13,11,1,0,0
0.0167,5297,6691,60,67,0,2,1
0.2405,137,349,71,25,2,1,0
0.3556,515,11,13,4,0,0,0
0.2503,420,1773,51,34,0,3,1
0.0721,3461,9,47,24,0,2,0
0.4788,335,29,19,30,1,2,0
0.6237,269,2285,10,12,1,0,0
0.3989,10428,10412,13,15,0,2,0
0.1085,30549,1044,62,5,1,0,0
0.1805,465,2177,68,7,0,0,0
0.1212,1888,140,68,26,0,2,0
0.1524,10369,180,297,20,1,0,1
0.542,12,61010,26,31,0,0,0
0.0334,845,12554,41,26,0,3,0
0.2747,2091,234,51,33,0,0,0
0.1069,1770,27567,62,1,1,0,0
0.3201,127,335803,67,10,1,1,0
0.5445,766,205,24,30,1,2,0
0.0022,89,1,21,15,0,0,0
0.1009,2608,1827,79,22,0,0,0
0.7374,1865,4276,43,7,0,0,0
0.5026,5254,165,34,29,0,0,0
0.6401,1997,108,7,6,0,0,0
0.1266,6,368,55,15,0,0,1
0.2042,124,4892,17,1,1,0,0
0.3465,22995,3762,49,32,0,0,0
0.7715,930,67,76,33,2,3,0
0.465,566073,420,59,4,0,0,0
0.457,1368,13,22,19,1,0,0
0.0491,47,16610,40,5,0,2,0
1.2798,19,25,194,42,1,1,1
0.1998,17,121,27,29,0,0,0
1.7512,56,128,44,22,0,0,0
0.1021,356,1037,33,34,0,0,0
0.2044,210,149,63,21,0,0,0
0.1616,86,19,38,7,0,1,0
0.3043,1118,985,60,30,1,0,1
0.1468,13,2012,61,30,2,1,0
0.0249,25325,318,256,18,0,1,1
0.1656,1679,595,191,45,0,1,1
0.2162,5839,9831,33,1,1,0,0
0.3119,423,14,75,5,0,3,0
0.0129,328140,10,219,65,0,0,1
0.5616,140,565,14,23,1,1,0
0.5762,318,2504,8,24,2,0,0
0.3417,13,893,67,8,0,0,0
0.8476,980,137,198,47,0,1,1
0.1922,42,2354,52,14,0,2,0
0.1139,58,94,11,27,1,0,0
0.164,11549,175,145,26,1,2,1
2.485,130,771,22,20,0,0,0
0.7666,906,13858,27,14,0,0,0
1.4548,458,4076,1,29,0,1,0
0.1103,1350,36,29,34,0,3,0
0.7785,1979,21,62,58,0,1,1
0.6764,266,2381,79,26,1,0,0
0.5905,208,5,208,26,0,0,1
0.0239,114,5221,7,8,1,1,0
0.0927,22730,986,240,17,1,0,1
0.0264,46858,2250,222,13,0,3,1
0.0182,306,602,3,16,0,1,0
0.0126,6995,26,172,30,1,2,1
0.0531,340,61,71,14,0,0,0
0.0986,53,691,135,14,0,2,1
0.0992,47,21047,52,15,1,2,0
0.3244,64,1619,69,24,1,0,0
1.2476,251,2787,74,2,1,0,0
0.0684,983,53,55,25,0,0,0
0.2171,1924,2,35,46,0,0,1
0.1162,268080,42,43,23,1,0,1
0.3152,24,20,127,37,1,0,1
0.8408,238,118,3,14,0,0,0
0.0169,13422,959,273,32,1,1,1
0.1664,3818,526,267,44,0,1,1
0.1575,7218,312,42,61,2,1,1
0.196,130,17,8,14,1,0,0
0.5478,11102,76,58,15,1,1,0
0.4186,18,75,16,11,0,3,0
0.4477,124,684,45,4,1,0,0
0.6453,374,5431,21,19,0,2,0
0.0828,480,2490,33,30,0,0,0
1.9428,15281,378,43,12,0,1,0
0.533,2508,32,20,26,1,0,0
0.3136,1299,30594,6,9,0,1,1
0.0229,301,713,67,19,0,3,0
0.8324,9817,861,23,1,0,1,0
0.2457,90,178,121,65,1,0,1
0.3168,270,56,73,23,2,1,0
0.1416,3,763,1,16,0,0,0
0.1123,42715,59,180,14,0,1,1
0.0682,2127,1,98,21,0,1,1
0.4957,175,819,73,29,2,2,1
0.1442,130,1080,39,18,0,0,0
0.0423,6661,4301,67,32,0,0,0
0.656,34,441,60,15,0,0,0
0.6583,106,422,74,15,1,1,0
0.5151,121,10,165,54,0,0,1
0.3083,46,342,69,12,1,0,0
0.5335,240,37,3,17,0,2,0
1.1354,27,1719,15,15,0,0,0
1.4666,3969,5450,11,28,2,0,0
0.8761,777,264,59,18,0,0,0
0.0656,2837,32,53,7,2,2,1
0.0342,26,2477,26,34,2,1,0
0.1865,9043,87,46,25,0,0,0
1.5769,376,493,45,23,0,0,0
0.8006,203,447,13,10,0,0,0
0.2745,3826,426,132,34,1,1,1
0.1632,2977,2881,28,3,0,0,0
0.664,850,11,58,33,0,0,0
0.0787,1236,45,73,20,0,0,0
0.0661,5609,419,47,31,0,0,0
0.5743,850,232,40,19,1,0,0
0.8213,426,7,154,12,0,2,1
0.0517,17529,949,76,34,0,0,0
0.038,4495,596,143,21,0,2,1
0.2145,2611,3954,18,29,1,0,0
0.8824,46056,16,71,10,0,0,0
0.4358,14395,13,44,59,1,0,1
1.4346,3068,250359,3,15,1,0,0
0.0493,1460,2274,12,22,1,0,0
0.2252,4139,3,72,65,1,1,1
0.518,170,138,51,24,1,0,0
0.9783,17673,1271,67,34,0,3,0
0.1889,41,12,13,21,2,0,0
0.4725,205,195,66,6,0,0,1
0.2372,3407,39,79,22,1,0,0
0.0126,61,189,268,7,0,0,1
0.4321,194,405,65,8,1,0,0
0.3032,158,47071,58,21,1,0,0
0.0165,693,113,18,29,0,0,0
0.0268,2138,8370,53,7,1,0,0
0.0975,101,935,27,33,0,2,0
0.6191,371,113458,63,23,1,0,0
0.0578,7234,56,84,42,1,1,1
0.1927,3712,0,283,10,1,1,1
0.1735,138,14,64,16,1,1,0
0.0851,372,9761,43,10,0,2,0
0.0056,213,14587,39,34,0,0,0
0.1156,1274,225,16,24,0,0,0
0.6523,9840,18,135,48,1,0,1
1.0444,465,1534,61,31,1,0,0
0.3814,31,823,37,1,0,0,0
0.4793,58703,51,216,15,1,1,1
0.9789,172451,696,11,5,1,0,0
0.1903,6,221,21,6,0,0,0
0.1081,17479,1442,246,12,1,0,1
0.2768,228,137,69,6,0,1,0
0.0385,2176,1040,61,6,1,0,0
0.8729,61,269,65,20,2,0,0
0.4705,283,3256,48,3,1,3,0
0.3209,362,450,216,43,0,2,1
0.2125,1074,264,35,30,0,0,0
0.5364,1334,462,10,25,1,2,0
1.3647,142,24512,19,2,0,0,0
