air_temp,process_temp,rotational_speed,torque,tool_wear,failure
299.86,306.96,1536.2,52.66,173.8,0
295.85,306.56,1401.6,51.55,216.6,1
301.41,312.11,1537.9,18.96,51.9,0
300.1,310.13,1383.8,31.53,61.8,0
300.84,311.56,1508.6,55.17,196.9,0
297.44,307.88,1639.5,42.75,106.1,0
299.07,309.47,1341.4,52.79,85.3,0
300.0,309.55,1591.7,62.91,177.8,0
300.83,311.36,1561.4,46.25,38.2,0
299.74,310.18,1602.5,36.35,188.6,0
299.02,309.23,1614.8,24.31,170.3,0
300.06,311.59,1351.5,41.79,230.1,1
301.8,310.99,1502.2,52.24,176.3,0
299.57,310.33,1544.4,53.96,190.1,0
303.49,313.69,1385.9,16.21,114.0,0
301.83,313.33,977.3,49.59,154.0,1
300.46,310.17,1435.3,44.06,201.5,0
298.97,307.84,1643.8,43.23,74.0,0
300.2,311.24,1460.6,47.7,105.4,0
299.83,309.33,1405.5,44.09,113.5,0
302.61,311.67,1550.7,53.65,4.1,0
300.7,310.87,1544.9,46.34,170.2,0
298.46,307.9,1283.1,54.14,122.6,0
305.63,314.76,1372.8,50.72,70.4,0
297.7,307.24,1484.7,23.35,210.8,0
299.91,308.69,1499.6,32.51,86.2,0
295.57,305.4,1523.2,12.48,169.0,0
298.33,310.09,1582.3,35.67,1.3,0
301.06,313.57,1472.4,24.45,93.4,0
300.81,311.23,1501.0,49.77,135.9,0
301.55,310.49,1525.2,48.09,37.8,1
303.87,315.07,1467.3,54.48,244.0,1
304.47,315.82,1344.7,54.41,225.6,1
301.8,312.56,1463.3,50.95,70.4,0
299.11,310.64,1692.6,43.86,190.7,0
299.22,310.55,1126.2,58.87,224.0,1
301.65,311.87,1530.8,15.11,48.9,0
301.52,310.17,1325.8,39.6,199.2,0
299.49,309.61,1510.8,32.4,76.0,0
304.47,313.04,1462.3,45.26,178.8,1
304.19,313.88,1473.5,38.65,41.8,0
299.23,309.62,1227.5,38.82,45.7,0
300.53,310.36,1469.2,33.32,17.4,0
296.47,305.59,1430.9,37.81,34.1,0
298.43,309.36,1719.6,58.52,135.0,0
299.4,310.75,1565.8,28.74,34.6,0
299.29,308.51,1551.9,43.97,173.5,0
299.22,309.74,1662.7,22.04,54.2,0
297.87,306.53,1573.0,8.93,185.6,0
298.47,308.71,1632.8,32.08,185.5,0
305.42,317.66,1601.8,61.34,7.5,0
299.55,307.95,1388.1,53.52,115.0,0
296.93,306.07,1569.6,39.47,173.7,0
297.95,310.63,1405.1,43.55,62.1,0
300.22,310.76,1612.1,30.62,121.5,1
304.36,311.66,1274.4,64.88,228.6,1
295.74,304.67,1565.7,29.94,50.7,0
300.76,309.49,1450.4,47.89,44.2,0
302.54,313.1,1440.4,14.65,59.5,1
300.28,312.27,1299.2,65.31,239.0,1
301.31,310.75,1307.4,24.06,210.9,0
299.15,309.03,1440.1,27.67,182.5,0
300.29,309.96,1539.6,46.16,189.0,0
300.79,309.11,1414.8,24.24,119.1,0
298.32,311.22,1687.9,37.12,149.7,0
300.4,311.3,1626.9,38.26,201.5,0
297.68,307.1,1457.5,28.75,199.7,0
299.86,308.07,1386.7,44.97,27.9,0
301.93,312.44,1550.7,51.27,59.1,0
301.66,313.37,1238.6,33.01,18.3,1
301.37,310.35,1533.6,18.42,50.6,0
301.24,311.05,1562.0,36.98,112.1,0
299.8,307.83,1494.0,37.48,143.7,0
304.56,313.16,1684.5,51.94,160.0,1
299.49,309.06,1405.2,39.13,112.8,0
298.77,308.02,1583.9,48.49,78.9,0
303.7,313.6,1391.8,67.37,151.8,1
299.64,306.51,1512.6,35.07,202.4,0
300.14,307.95,1476.4,59.65,110.2,0
301.68,312.35,1331.3,28.16,83.9,0
297.44,308.1,1374.5,29.36,81.5,0
297.62,308.22,1477.9,38.17,1.7,0
301.65,309.77,1357.4,62.07,157.1,0
302.86,311.84,1539.9,57.58,212.3,0
303.16,312.8,1265.4,37.23,123.3,0
299.24,307.54,1648.8,52.82,133.0,0
301.54,311.87,1465.4,26.48,130.2,0
301.2,310.01,1575.4,33.08,133.1,0
297.61,304.94,1031.3,53.09,189.1,1
296.38,307.2,1417.6,63.76,76.8,0
301.29,312.75,1425.7,46.22,108.4,0
298.03,307.76,1466.3,39.81,32.2,0
298.63,310.79,1623.5,27.95,91.8,0
300.6,310.12,1559.3,31.3,122.7,0
297.8,308.14,1584.6,40.11,93.2,0
298.88,309.74,1411.0,33.64,211.0,0
301.86,313.4,1328.6,45.4,36.9,0
299.89,310.52,1617.1,30.04,122.7,0
306.76,316.64,1769.9,62.41,196.9,1
302.07,311.98,1725.7,35.83,71.5,0
302.68,312.07,1615.4,52.27,67.2,0
301.48,309.79,1703.5,59.75,126.4,0
296.59,307.49,1638.6,31.66,154.7,0
302.25,313.01,1487.4,35.76,138.2,0
300.54,309.48,1334.7,13.63,94.2,0
298.69,307.23,1556.5,64.41,99.5,0
299.99,308.13,1375.2,33.88,48.3,0
299.73,310.66,1447.0,21.57,155.2,0
301.5,312.12,1273.7,37.44,212.6,0
296.65,306.68,1361.8,29.23,78.4,0
300.17,310.88,1296.4,42.13,42.9,0
298.59,309.63,1297.1,46.57,147.5,0
301.02,312.19,1450.6,45.48,166.8,0
302.82,313.73,1509.2,48.38,195.8,1
302.36,312.66,1328.0,31.96,11.1,0
300.98,311.94,1596.6,63.65,42.2,0
303.28,313.25,1529.9,51.36,152.1,0
302.44,312.25,1244.6,37.26,15.1,0
302.44,312.5,1639.1,43.95,28.0,0
299.91,309.78,1610.1,53.42,163.5,0
303.46,312.93,1474.6,51.56,48.7,0
300.86,313.7,1107.2,49.66,207.2,1
302.06,313.7,1447.1,27.66,79.8,0
304.55,315.76,1487.2,-0.53,7.5,0
301.87,310.89,1725.9,44.34,19.8,1
299.9,310.1,1241.2,20.56,104.0,1
300.47,310.27,1535.5,25.84,214.2,0
302.58,313.95,1531.3,44.88,18.2,0
298.83,308.29,1471.1,38.2,20.9,0
297.89,308.4,1538.5,30.06,37.5,1
301.32,311.97,1729.7,37.05,10.2,0
299.92,310.45,1437.2,28.85,202.7,0
298.39,307.64,1450.9,41.98,67.5,0
306.41,318.22,1558.3,61.02,229.3,1
304.02,314.92,1469.6,48.65,69.5,0
299.81,309.85,1758.5,36.53,69.4,0
298.47,307.66,1637.7,25.72,88.4,0
304.67,314.49,1332.9,37.89,170.8,1
299.82,309.26,1454.6,58.81,6.0,0
298.27,307.64,1433.3,22.13,213.3,0
296.95,306.97,1648.0,54.19,110.6,0
298.14,309.64,1566.1,27.71,75.3,0
297.35,307.38,1638.3,21.18,211.8,0
297.59,307.78,1475.2,37.66,167.7,0
301.39,312.01,1322.6,36.76,206.9,0
301.45,311.12,1685.6,45.79,108.9,0
294.28,302.92,1545.8,33.18,14.6,0
299.78,310.87,1415.3,60.95,109.0,0
300.67,309.25,1362.4,55.41,98.0,0
303.0,311.65,1506.4,45.26,45.5,0
301.63,313.12,1354.6,42.62,174.5,1
302.61,312.33,1461.1,60.99,23.8,0
297.46,306.49,1508.5,35.74,36.0,0
300.3,311.16,1332.7,40.71,123.8,0
299.57,309.04,1667.2,40.34,162.2,0
302.38,311.61,1461.3,62.82,127.5,0
299.79,308.78,1421.0,57.94,49.2,0
300.65,309.28,1301.1,49.77,156.8,0
302.63,312.49,1581.0,22.1,28.9,0
300.61,310.36,1482.8,50.74,135.9,0
296.7,306.88,1338.6,46.66,74.2,0
302.22,313.03,1323.5,44.88,219.5,0
303.95,315.26,1345.9,24.85,30.3,0
298.56,309.68,1554.7,42.98,79.6,0
300.74,309.68,1348.9,66.62,144.7,0
299.82,308.17,1479.0,31.96,171.1,0
309.69,321.74,1153.2,61.71,234.2,1
304.92,314.61,1144.5,34.42,172.0,1
300.48,311.99,1628.9,35.69,109.2,0
302.95,312.36,1478.7,37.92,38.5,0
299.55,310.32,1439.3,36.58,11.1,0
297.62,306.66,1366.7,53.03,13.7,0
299.24,309.61,1413.2,45.03,109.9,0
300.21,311.08,1541.5,31.16,118.8,0
298.33,309.83,1558.1,63.13,87.8,0
302.22,310.5,1377.6,47.93,34.2,0
301.11,309.78,1624.4,58.6,139.5,0
300.01,309.44,1487.0,49.05,145.2,0
299.76,310.06,1605.2,20.34,117.6,0
298.61,309.45,1467.6,53.17,214.0,0
298.6,309.29,1691.1,31.78,36.3,0
299.41,309.71,1453.7,27.06,87.4,0
303.7,315.02,1673.8,39.51,93.8,0
299.56,308.89,1523.1,27.44,110.9,0
299.84,308.41,1633.1,35.85,110.3,0
298.93,310.66,1502.2,36.0,104.8,0
302.22,313.31,1322.3,37.36,185.5,0
300.36,310.5,1566.1,42.65,6.8,0
296.38,308.16,1434.1,47.23,82.0,0
298.2,309.27,1390.8,68.99,57.6,0
299.89,309.78,1526.5,32.53,110.0,0
299.81,311.0,1607.6,39.13,98.6,0
298.62,307.8,1471.4,44.51,113.6,1
301.66,311.48,1361.4,40.53,20.4,0
303.68,314.99,1622.6,53.24,174.6,0
301.84,312.6,1338.8,31.79,53.1,0
302.48,311.8,1238.1,23.77,174.6,0
297.14,308.27,1554.1,35.01,127.7,0
298.53,309.06,1541.3,23.62,154.1,0
296.57,307.47,1388.4,36.09,144.1,0
302.03,311.78,1527.4,51.28,13.4,0
299.67,309.91,1654.9,52.42,164.2,0
300.46,310.47,1714.1,15.63,11.7,0
305.61,317.39,1238.8,38.17,182.8,1
301.36,311.73,1627.8,32.21,164.8,0
299.13,309.07,1504.3,46.57,86.1,0
297.68,308.11,1464.3,23.03,58.2,0
303.56,313.69,1524.6,24.83,127.1,1
297.6,309.33,1517.9,33.03,15.6,0
299.91,307.37,1575.9,27.43,217.9,0
296.86,307.82,1362.4,53.34,151.1,0
303.35,311.22,1498.9,58.29,180.9,1
300.94,310.42,1501.6,17.71,160.0,1
300.46,309.92,1449.5,34.11,28.3,0
300.55,311.28,1431.6,56.16,190.3,0
301.78,312.7,1610.3,31.5,70.3,0
300.02,314.67,1152.9,72.54,236.1,1
297.57,307.61,1428.4,34.51,168.0,0
296.84,307.3,1617.1,37.22,115.0,0
295.31,306.92,1438.6,33.94,147.8,0
302.86,311.32,1529.8,40.46,198.3,0
297.98,306.58,1491.2,48.17,62.0,0
297.96,307.49,1384.2,28.05,60.8,0
301.69,312.72,1815.5,25.61,182.6,1
300.54,310.49,1548.9,41.09,49.8,0
300.09,310.95,1568.7,32.93,124.8,0
297.16,306.59,1405.5,40.25,52.2,0
300.97,309.71,1547.1,32.4,11.2,0
301.51,309.95,1573.7,49.43,80.6,0
303.62,314.53,1640.1,57.0,18.5,0
306.28,317.23,1423.6,62.96,202.6,1
299.96,310.69,1419.4,14.96,118.9,0
295.12,304.39,1406.8,43.86,174.6,0
299.38,308.52,1392.9,36.55,5.3,0
302.82,312.7,1421.0,19.02,208.0,0
298.37,309.77,1382.9,16.29,182.2,0
301.74,312.15,1289.0,35.89,6.1,0
303.07,313.82,1646.7,41.74,29.2,0
299.96,310.44,1721.4,52.92,214.2,0
300.01,311.11,1537.4,48.84,180.8,0
302.25,311.78,1235.7,50.64,141.4,0
298.77,308.64,1521.6,39.62,38.2,0
298.13,305.81,1485.0,44.28,21.7,0
299.92,310.55,1374.1,41.13,137.7,0
303.68,312.08,1598.4,39.95,16.9,0
299.45,308.1,1643.7,38.88,28.3,0
300.55,309.38,1512.7,51.37,57.7,0
302.5,312.78,1647.8,51.17,178.8,0
302.52,312.71,1738.2,42.47,89.8,0
299.65,309.82,1341.7,32.09,58.1,1
299.02,308.24,1491.4,27.06,178.4,0
298.97,309.05,1398.9,15.53,130.3,0
299.91,310.33,1469.2,37.67,194.1,0
299.81,309.35,1679.1,48.54,43.2,0
303.99,314.94,1694.8,14.45,17.8,0
300.47,309.97,1555.5,21.62,4.0,0
299.49,308.11,1715.9,32.47,16.5,0
303.56,312.44,1486.9,23.5,80.4,0
300.58,310.6,1524.7,43.83,45.5,0
301.53,318.22,1328.2,44.73,197.0,1
302.05,312.86,1344.3,37.35,181.9,0
300.73,310.68,1508.0,42.04,76.8,0
299.13,307.75,1405.8,34.88,197.6,0
296.85,305.73,1321.6,32.68,6.1,0
299.88,310.61,1779.1,42.35,30.5,0
303.56,314.95,1417.5,14.57,104.2,0
302.31,313.89,1121.8,61.8,246.1,1
301.16,311.64,1555.7,39.27,14.8,0
298.33,307.37,1380.8,47.2,82.7,0
302.27,311.95,1470.7,67.17,57.9,0
301.68,310.99,1637.8,39.68,185.7,0
299.05,309.12,1630.1,46.24,140.0,0
303.32,313.75,1516.3,48.48,47.6,0
301.62,311.5,1385.2,37.42,124.8,0
301.24,310.79,1426.2,38.83,44.0,0
301.24,312.3,1344.7,35.31,92.4,0
299.65,309.22,1399.7,41.31,18.5,1
305.01,317.18,1277.4,43.69,221.7,1
301.05,311.08,1450.0,43.18,168.6,0
301.62,314.95,1152.3,70.57,230.7,1
300.55,310.89,1408.2,58.84,143.6,0
301.15,313.31,1240.5,48.76,228.3,1
302.32,311.76,1625.5,41.71,163.3,0
297.31,307.08,1530.5,53.08,7.8,0
298.36,308.01,1501.2,27.09,97.2,0
298.56,307.71,1328.7,32.48,209.9,0
299.65,310.82,1393.5,49.38,5.5,0
303.85,311.5,1499.3,40.93,174.5,0
298.51,308.88,1390.2,24.5,139.3,0
299.7,309.52,1236.6,33.76,40.4,0
302.17,310.53,1545.6,34.43,167.2,0
300.14,309.99,1440.0,39.7,101.9,0
301.34,312.26,1478.4,67.33,131.9,0
303.55,313.14,1413.3,43.81,140.3,0
298.75,309.16,1290.1,18.97,202.4,0
301.99,311.44,1576.3,44.06,97.0,0
299.3,310.97,1548.9,28.44,99.5,0
299.52,308.18,1441.8,30.77,44.3,0
299.63,307.07,1290.5,45.93,185.6,1
298.84,308.47,1671.2,41.56,131.4,0
299.83,310.0,1365.5,32.65,171.1,0
300.86,309.39,1425.5,39.54,105.9,0
296.34,306.76,1479.9,41.46,199.4,0
301.6,313.0,1375.5,64.66,105.3,0
300.02,309.85,1374.1,45.64,146.7,0
299.77,311.38,1579.9,39.52,56.9,0
298.53,309.67,1521.6,42.66,40.5,0
304.03,314.08,1426.6,64.43,215.1,0
302.05,312.8,1454.2,55.89,172.4,1
298.76,308.63,1526.2,24.84,107.5,0
302.12,312.46,1460.3,35.95,107.1,0
306.42,315.97,1447.6,35.63,169.6,1
301.2,312.62,1380.8,56.42,62.2,0
300.72,311.39,1692.1,31.38,207.0,0
299.68,308.98,1532.7,47.35,56.2,0
301.07,311.09,1303.1,39.66,101.4,0
297.79,306.28,1456.3,52.86,205.0,0
297.43,307.41,1531.6,22.75,65.4,0
300.34,309.87,1507.5,28.98,158.1,0
295.24,304.86,1811.9,34.41,126.1,0
299.73,310.86,1504.2,36.5,49.6,0
299.04,307.28,1598.0,51.52,183.8,0
303.02,314.03,1420.9,51.32,44.8,0
299.49,309.33,1591.8,65.2,133.0,0
301.91,310.29,1533.5,31.89,42.6,0
301.56,312.61,1269.3,46.88,16.5,0
303.99,313.75,1701.5,56.16,152.3,0
301.16,311.77,1404.7,28.81,187.8,0
297.66,308.12,1548.5,35.16,106.9,0
302.87,314.58,1414.4,53.31,17.0,0
297.81,307.79,1495.2,22.82,186.9,0
298.12,308.07,1537.6,29.81,86.6,0
298.98,309.54,1462.7,26.28,110.7,0
299.84,310.85,1562.9,56.07,189.8,0
295.77,305.69,1622.5,43.43,0.4,0
297.17,307.76,1471.3,55.0,58.2,0
299.71,311.17,1355.7,37.49,16.0,0
301.18,313.45,1569.1,47.32,33.7,0
301.14,309.6,1570.3,29.65,1.8,0
299.55,306.33,1529.4,66.18,201.6,1
303.81,313.92,1391.3,50.61,14.2,0
302.2,313.69,1111.3,33.69,197.6,1
299.69,310.14,1463.9,51.86,35.7,0
295.55,305.58,1648.0,36.43,118.2,0
303.77,312.87,1488.4,48.59,9.5,0
299.35,307.93,1558.2,41.8,42.1,0
296.45,308.62,1073.3,56.05,233.1,1
298.69,310.5,1536.0,51.91,213.4,0
296.63,306.11,1390.3,42.21,89.7,0
300.97,312.81,1348.9,39.52,19.7,0
300.38,309.04,1752.0,25.9,154.3,0
296.32,307.08,1593.4,56.53,58.4,0
297.92,306.76,1433.5,35.94,161.4,0
301.67,311.22,1559.9,56.1,9.6,0
297.96,308.94,1444.3,9.91,53.0,0
294.78,306.37,1545.7,46.37,66.0,0
299.08,310.41,1648.9,27.99,92.7,0
300.78,312.92,1468.2,35.75,169.1,0
300.51,311.26,1348.3,54.41,88.6,0
301.11,310.78,1458.5,43.79,105.9,0
298.91,308.33,1571.2,41.93,16.0,0
296.57,306.3,1714.9,36.95,188.6,0
298.03,309.12,1283.4,45.87,33.6,0
298.04,308.71,1342.8,54.56,160.6,0
301.1,311.02,1592.2,38.81,59.9,0
301.73,311.23,1322.2,38.6,204.9,0
299.36,309.76,1552.9,38.44,27.6,0
300.47,311.58,1511.2,57.07,107.9,0
301.18,310.6,1644.0,43.05,194.0,0
301.01,312.19,1551.2,9.34,89.3,0
300.76,311.63,1598.1,46.13,178.8,0
301.43,310.84,1416.9,38.12,167.7,0
303.69,311.9,1467.4,49.84,191.3,0
299.59,310.84,1508.7,45.87,95.0,0
302.52,310.13,1295.5,48.51,187.1,0
301.14,310.11,1453.1,18.78,34.1,0
300.79,311.01,1430.9,47.76,68.6,0
298.76,309.43,1405.5,53.77,2.2,0
298.59,308.95,1483.4,29.45,80.9,0
297.41,307.22,1431.5,50.5,147.1,0
297.54,307.11,1597.1,46.39,17.6,0
302.85,312.09,1479.5,44.74,135.1,0
299.94,313.06,1527.1,40.31,134.6,0
302.25,313.74,1406.0,38.84,141.0,0
298.35,308.27,1520.3,46.05,217.4,0
300.23,309.51,1366.5,37.57,66.1,0
297.66,308.23,1439.9,44.51,0.3,0
300.33,310.26,1725.6,52.17,178.2,0
298.68,309.33,1484.6,11.35,120.6,0
299.53,308.48,1436.9,29.85,152.3,1
301.11,311.04,1363.6,42.86,149.9,0
297.46,307.24,1478.2,36.69,33.2,0
298.31,309.95,1616.7,48.91,178.6,0
301.46,310.95,1328.4,36.98,149.5,0
301.94,310.99,1439.1,58.26,20.1,0
302.19,310.89,1602.9,48.82,215.5,0
299.04,310.59,1544.1,46.62,167.8,0
299.94,309.51,1408.7,28.83,129.0,0
295.96,304.54,1422.5,24.61,96.7,0
301.18,311.43,1473.8,10.16,59.3,0
296.13,304.84,1420.9,48.44,4.4,0
300.58,309.55,1495.4,21.6,154.7,0
300.63,310.88,1380.8,66.54,182.9,1
301.23,312.29,1493.3,55.78,169.1,0
297.36,306.68,1386.9,7.87,67.0,0
300.72,308.97,1358.3,42.05,21.2,0
298.24,307.4,1601.0,47.09,11.0,0
301.11,310.91,1549.7,44.71,215.6,0
298.61,308.2,1315.4,48.23,75.7,0
296.77,308.03,1396.8,34.05,142.2,0
298.85,308.31,1676.9,47.86,198.9,0
302.06,312.33,1608.2,42.78,106.3,0
297.26,308.94,1428.7,36.08,35.1,0
302.16,312.59,1470.1,8.54,12.1,0
306.05,316.61,1360.1,43.37,159.6,0
297.92,305.65,1444.5,32.38,54.3,0
300.08,309.04,1539.4,48.58,196.7,0
297.35,310.79,1570.1,40.09,178.5,0
301.34,309.93,1463.7,40.73,140.8,0
298.57,309.47,1251.0,29.57,104.3,0
299.0,309.11,1758.6,37.32,193.0,0
297.93,308.62,1207.3,56.36,204.4,1
300.17,308.13,1434.4,34.15,20.7,0
295.92,306.38,1361.7,50.14,159.7,0
297.72,308.05,1616.6,14.37,59.6,0
298.87,308.35,1583.4,33.2,72.0,0
297.96,306.08,1376.1,59.58,237.8,1
301.01,311.17,1527.4,17.59,210.9,1
300.04,309.32,1776.2,60.09,36.7,0
300.78,310.65,1787.5,22.36,56.2,0
296.88,306.33,1628.5,34.85,131.9,0
297.8,305.33,1475.5,23.95,1.6,0
297.29,307.8,1493.1,54.62,61.9,0
310.83,319.75,1390.1,46.17,201.1,1
300.55,311.8,1514.5,73.56,170.6,0
299.68,310.15,1540.3,52.66,65.8,0
299.1,308.21,1455.8,52.73,182.8,0
304.75,314.38,1412.4,37.71,127.1,0
300.17,310.18,1652.1,45.34,56.2,0
300.63,308.68,1506.5,22.69,81.9,0
300.15,312.29,1527.9,48.54,214.3,0
300.45,311.78,1561.3,25.07,158.4,0
301.52,311.01,1455.9,42.13,81.9,0
297.36,306.57,1510.3,48.5,123.5,0
297.44,307.95,1646.2,28.42,11.6,0
295.0,303.87,1449.3,40.29,80.5,0
300.54,309.85,1497.1,40.64,159.1,1
300.63,313.48,1153.9,55.0,163.5,1
297.58,307.28,1686.2,36.87,201.5,0
300.49,309.13,1514.1,61.87,22.2,0
299.46,309.1,1411.5,62.16,114.7,0
300.26,309.27,1516.2,23.48,16.8,0
299.62,308.58,1236.9,52.11,166.9,1
294.48,307.08,1498.6,62.61,188.9,1
296.43,306.25,1371.0,31.58,0.6,0
299.9,309.53,1516.0,42.47,184.4,0
301.74,311.09,1608.2,50.28,123.5,0
301.09,310.61,1563.2,31.07,177.3,0
300.22,309.18,1633.6,50.4,90.2,0
300.42,309.1,1246.4,24.85,58.7,0
301.63,311.65,1395.0,40.16,119.9,0
298.49,308.58,1621.8,58.09,78.8,0
298.79,308.18,1455.2,28.8,37.9,0
301.78,313.01,1607.1,52.63,106.8,0
300.36,310.18,1627.0,30.04,72.3,0
301.58,310.72,1324.9,55.85,129.1,0
301.12,311.1,1621.7,37.66,167.6,0
298.31,307.69,1429.9,56.22,169.5,1
296.18,307.45,1503.6,39.15,125.5,0
296.52,305.21,1514.3,64.36,159.2,1
297.09,305.52,1492.2,44.41,12.2,0
301.09,309.26,1534.6,40.18,198.7,0
299.89,309.14,1416.8,39.03,213.7,0
299.37,308.34,1413.1,29.93,99.5,0
301.71,311.91,1600.7,21.58,81.6,0
299.09,309.65,1412.4,70.71,123.7,0
303.41,313.88,1586.0,42.15,192.7,0
296.46,305.25,1517.5,35.5,198.3,0
300.93,310.42,1548.5,41.41,163.4,1
305.13,317.97,1329.7,60.89,212.7,1
295.69,305.29,1397.6,37.52,164.2,0
296.84,307.16,1324.5,49.04,113.6,0
304.19,316.22,1566.6,46.29,187.7,1
301.51,311.0,1654.9,43.28,75.3,0
298.93,308.02,1548.0,45.07,177.2,0
301.02,311.13,1536.0,57.84,125.4,0
300.11,308.31,1686.8,37.31,218.0,0
298.03,308.61,1602.9,38.91,202.1,0
300.62,311.41,1430.1,47.63,135.5,0
297.23,306.25,1572.0,30.89,105.6,0
302.3,311.86,1531.7,27.74,136.7,0
301.23,311.19,1181.4,54.25,124.4,0
301.24,312.97,1657.7,31.8,0.3,0
295.89,304.87,1545.8,42.69,119.3,0
301.17,309.76,1507.5,44.9,173.3,0
298.4,308.58,1271.4,24.4,185.3,0
300.34,310.59,1509.6,57.92,79.7,0
297.84,308.03,1425.7,31.54,125.8,0
301.11,311.39,1263.6,39.92,49.0,0
297.7,308.19,1521.7,53.74,11.8,0
300.77,312.29,1560.3,44.43,128.0,0
301.58,312.2,1598.7,45.86,115.9,0
298.0,307.43,1659.0,33.14,155.9,0
303.1,313.85,1690.3,23.92,16.6,0
297.5,308.59,1512.6,58.62,55.8,1
301.39,311.77,1232.4,61.17,248.1,1
298.55,309.51,1601.3,39.6,70.4,0
296.14,306.56,1753.8,41.28,142.1,0
300.95,310.53,1535.9,48.01,58.5,0
303.45,309.89,1374.9,34.24,183.6,1
300.26,311.44,1583.6,31.39,196.6,0
300.81,309.67,1536.8,55.5,127.6,0
300.32,310.77,1423.4,42.91,98.9,0
300.52,309.17,1393.3,50.88,150.5,0
299.72,308.57,1685.9,66.06,216.4,0
299.46,309.26,1261.3,47.15,0.7,0
294.27,305.62,1552.6,51.83,122.4,0
301.74,311.24,1357.3,40.6,29.6,0
301.5,311.48,1380.3,48.03,64.4,0
301.77,312.74,1682.4,59.68,92.9,0
297.83,307.58,1628.9,49.31,86.3,0
297.82,307.15,1414.1,47.95,163.0,0
302.83,313.51,1468.1,42.58,98.5,0
300.87,310.99,1470.7,36.76,149.2,0
305.38,317.5,1378.4,37.22,232.7,1
297.91,307.63,1465.4,38.23,15.2,0
296.54,303.87,1534.4,36.13,81.0,0
301.68,313.22,1659.1,27.3,90.3,0
301.55,312.49,1495.4,39.35,0.4,0
300.42,311.09,1457.4,48.65,156.7,0
298.93,308.15,1290.9,20.44,46.5,0
299.92,308.27,1486.4,55.54,59.2,0
299.14,309.08,1396.3,31.76,74.3,0
301.31,311.93,1505.1,39.95,70.1,0
299.53,308.07,1389.1,45.3,26.4,0
300.61,308.9,1429.9,32.35,42.2,0
298.81,306.04,1439.0,32.29,211.0,0
300.56,312.68,1411.7,43.72,18.5,0
298.47,308.26,1650.3,19.45,210.2,0
299.45,309.85,1526.8,43.17,86.3,0
299.3,307.93,1333.9,27.22,178.0,0
298.44,308.15,1796.8,45.22,128.0,0
300.9,310.32,1363.7,39.5,106.0,0
298.85,309.51,1391.4,43.43,0.3,0
304.43,312.93,1771.3,60.32,166.4,0
298.47,310.75,1196.6,57.19,178.9,0
300.49,309.45,1566.5,32.26,196.5,0
302.12,314.6,1415.4,58.39,52.4,0
300.83,310.89,1532.9,34.2,107.2,0
302.5,312.65,1423.4,71.89,18.4,0
303.94,314.63,1562.2,41.56,52.8,0
301.15,311.65,1691.9,35.39,88.3,0
300.07,309.86,1354.0,31.48,151.9,1
299.64,308.8,1648.9,48.86,127.8,0
298.11,308.49,1462.6,43.95,163.4,0
299.29,310.02,1437.9,44.6,50.9,0
299.12,310.69,1549.5,38.06,13.6,1
298.38,307.84,1622.6,38.11,197.0,0
300.65,310.07,1642.1,18.63,136.3,0
296.64,308.27,1504.3,37.25,190.3,0
300.37,308.65,1545.1,28.13,140.7,1
301.94,311.8,1522.2,56.68,167.7,0
301.37,310.63,1596.7,51.58,87.2,0
298.02,309.31,1492.9,18.04,193.9,0
300.82,310.38,1471.2,47.09,19.8,0
301.93,310.44,1645.1,57.39,201.2,0
297.34,306.65,1541.6,6.76,95.8,0
299.26,307.58,1516.6,50.98,121.7,0
300.94,310.54,1523.8,46.29,51.4,0
300.23,310.84,1587.6,44.73,141.0,0
299.01,310.28,1693.3,39.58,44.1,0
302.39,312.19,1469.1,50.5,95.5,0
298.68,310.02,1552.1,36.28,4.9,0
300.21,308.95,1340.5,12.74,113.1,0
297.97,308.36,1388.3,33.14,33.4,0
299.54,309.73,1532.5,47.94,152.0,1
298.23,306.44,1447.5,35.79,58.8,0
298.5,308.1,1456.7,32.83,215.0,1
298.66,308.25,1620.9,44.64,145.5,0
302.05,313.01,1351.0,48.89,23.6,0
301.1,311.37,1441.5,35.91,126.3,0
300.58,310.6,1493.9,57.78,176.4,0
303.04,312.13,1545.4,45.85,117.7,0
298.36,309.15,1559.3,23.62,89.7,0
300.67,310.95,1462.1,45.4,6.9,0
299.72,310.1,1200.4,44.81,222.5,1
300.78,310.18,1594.2,45.41,6.5,0
296.59,305.14,1310.5,37.49,163.8,0
300.35,309.62,1566.0,31.04,129.7,0
300.58,313.48,1138.8,26.38,175.3,1
298.24,307.66,1468.0,69.96,186.8,0
299.45,308.31,1478.1,53.94,36.9,0
297.94,307.04,1347.2,30.85,164.3,0
297.97,307.47,1475.4,50.64,131.0,0
301.84,310.61,1473.6,52.7,209.0,1
298.24,308.03,1613.9,40.74,174.3,0
299.56,308.14,1307.7,53.27,88.5,0
299.66,311.15,1502.8,50.02,113.7,0
300.14,309.96,1411.6,37.58,50.2,0
303.29,313.31,1696.7,23.97,210.8,0
300.39,312.3,1461.3,65.53,243.2,1
296.02,305.2,1527.9,30.77,4.9,0
300.36,310.29,1324.0,23.86,89.0,0
300.31,310.85,1455.6,38.95,218.3,0
302.57,311.66,1629.3,29.55,140.7,0
297.87,307.69,1630.4,44.48,116.7,0
300.99,309.15,1689.7,37.51,105.6,0
